word	female	male	total	skewness	pct_f	pct_m	chi2	p	pmi_f	pmi_m
iniciativa	0	2	2	-1.0	0.0	0.002936857562408223	0.0	1.0	-inf	0.30445100224307287
aproximar se	0	1	1	0.0	0.0	0.0	0.0	0.0	-inf	0.30445100224307287
vagabundo	0	1	1	0.0	0.0	0.0	0.0	0.0	-inf	0.30445100224307287
ajeitar se	0	1	1	0.0	0.0	0.0	0.0	0.0	-inf	0.30445100224307287
cão	0	1	1	0.0	0.0	0.0	0.0	0.0	-inf	0.30445100224307287
nômade	0	1	1	0.0	0.0	0.0	0.0	0.0	-inf	0.30445100224307287
idade	0	2	2	-1.0	0.0	0.002936857562408223	0.0	1.0	-inf	0.30445100224307287
alevantar	0	2	2	-1.0	0.0	0.002936857562408223	0.0	1.0	-inf	0.30445100224307287
moço	0	8	8	-1.0	0.0	0.011747430249632892	0.8556293528562307	0.3549646835490331	-inf	0.30445100224307287
forasteiro	0	11	11	-1.0	0.0	0.016152716593245228	1.516853226130393	0.2180963157133286	-inf	0.30445100224307287
acordo	0	2	2	-1.0	0.0	0.002936857562408223	0.0	1.0	-inf	0.30445100224307287
sair	0	1	1	0.0	0.0	0.0	0.0	0.0	-inf	0.30445100224307287
freqüência	0	2	2	-1.0	0.0	0.002936857562408223	0.0	1.0	-inf	0.30445100224307287
constante	0	1	1	0.0	0.0	0.0	0.0	0.0	-inf	0.30445100224307287
vigia	0	1	1	0.0	0.0	0.0	0.0	0.0	-inf	0.30445100224307287
jantar	0	4	4	-1.0	0.0	0.005873715124816446	0.1110740227854269	0.738924673793631	-inf	0.30445100224307287
tocar	0	1	1	0.0	0.0	0.0	0.0	0.0	-inf	0.30445100224307287
músico	0	1	1	0.0	0.0	0.0	0.0	0.0	-inf	0.30445100224307287
consagrar	0	8	8	-1.0	0.0	0.011747430249632892	0.8556293528562307	0.3549646835490331	-inf	0.30445100224307287
nelson	0	16	16	-1.0	0.0	0.023494860499265784	2.6765758286680126	0.10183448140536602	-inf	0.30445100224307287
letra	0	8	8	-1.0	0.0	0.011747430249632892	0.8556293528562307	0.3549646835490331	-inf	0.30445100224307287
empedernido	0	1	1	0.0	0.0	0.0	0.0	0.0	-inf	0.30445100224307287
burguese	0	3	3	-1.0	0.0	0.004405286343612335	0.010869199479975274	0.9169666285568563	-inf	0.30445100224307314
remediado	0	1	1	0.0	0.0	0.0	0.0	0.0	-inf	0.30445100224307287
hão	0	1	1	0.0	0.0	0.0	0.0	0.0	-inf	0.30445100224307287
sofrer	0	2	2	-1.0	0.0	0.002936857562408223	0.0	1.0	-inf	0.30445100224307287
macho	0	3	3	-1.0	0.0	0.004405286343612335	0.010869199479975274	0.9169666285568563	-inf	0.30445100224307314
atitude	0	2	2	-1.0	0.0	0.002936857562408223	0.0	1.0	-inf	0.30445100224307287
estar	0	3	3	-1.0	0.0	0.004405286343612335	0.010869199479975274	0.9169666285568563	-inf	0.30445100224307314
companheiro	0	1	1	0.0	0.0	0.0	0.0	0.0	-inf	0.30445100224307287
dir	0	2	2	-1.0	0.0	0.002936857562408223	0.0	1.0	-inf	0.30445100224307287
gonzaga	0	2	2	-1.0	0.0	0.002936857562408223	0.0	1.0	-inf	0.30445100224307287
gostar	0	1	1	0.0	0.0	0.0	0.0	0.0	-inf	0.30445100224307287
diabo	0	3	3	-1.0	0.0	0.004405286343612335	0.010869199479975274	0.9169666285568563	-inf	0.30445100224307314
braço	0	2	2	-1.0	0.0	0.002936857562408223	0.0	1.0	-inf	0.30445100224307287
morpheu	0	2	2	-1.0	0.0	0.002936857562408223	0.0	1.0	-inf	0.30445100224307287
tipo	0	2	2	-1.0	0.0	0.002936857562408223	0.0	1.0	-inf	0.30445100224307287
lombroso	0	3	3	-1.0	0.0	0.004405286343612335	0.010869199479975274	0.9169666285568563	-inf	0.30445100224307314
paixão	0	1	1	0.0	0.0	0.0	0.0	0.0	-inf	0.30445100224307287
criador	0	5	5	-1.0	0.0	0.007342143906020558	0.26593541690818434	0.6060714542353747	-inf	0.30445100224307314
justa	0	5	5	-1.0	0.0	0.007342143906020558	0.26593541690818434	0.6060714542353747	-inf	0.30445100224307314
duvidar	0	1	1	0.0	0.0	0.0	0.0	0.0	-inf	0.30445100224307287
coisa	0	1	1	0.0	0.0	0.0	0.0	0.0	-inf	0.30445100224307287
casamento	0	2	2	-1.0	0.0	0.002936857562408223	0.0	1.0	-inf	0.30445100224307287
