title	author	publication_year	author_gender	century	id	number_of_sentences	number_of_words	corpus
14 de Julho na roça	Raul Pompéia	1883.0	Male	1800.0	7632.0	4393.0	72694.0	PPORTAL
345	Artur Azevedo	1904.0	Male	1900.0	7425.0	90.0	1389.0	PPORTAL
6 rocks matutos & 1 romance rasgado. Sambarrancho do bar Jangadeiro	Salomão Rovedo	2007.0	Male	2000.0	70025.0	176.0	3674.0	PPORTAL
7 Canções	Salomão Rovedo	2007.0	Male	2000.0	19343.0	70.0	1565.0	PPORTAL
"A ""Não-me-toques""!"	Artur Azevedo	1904.0	Male	1900.0	7436.0	63.0	1785.0	PPORTAL
A Abóboda	Alexandre Herculano	1836.0	Male	1800.0	81912.0	557.0	16876.0	PPORTAL
A Alma Encantadora das Ruas	João do Rio	1908.0	Male	1900.0	2051.0	4092.0	73099.0	PPORTAL
A Alma do Lázaro	José de Alencar	1852.0	Male	1800.0	7545.0	971.0	14161.0	PPORTAL
A Almanjarra	Artur Azevedo	1904.0	Male	1900.0	7418.0	1038.0	9955.0	PPORTAL
A Ama-Seca	Artur Azevedo	1904.0	Male	1900.0	7426.0	83.0	1107.0	PPORTAL
A Arrábida	Alexandre Herculano	1839.0	Male	1800.0	7389.0	111.0	3613.0	PPORTAL
A Bela Madame Vargas	João do Rio	1907.0	Male	1900.0	17347.0	2862.0	25534.0	PPORTAL
A Brasileira de Prazins	Camilo Castelo Branco	1882.0	Male	1800.0	1778.0	3182.0	67493.0	PPORTAL
A Campanha Abolicionista	José Carlos do Patrocínio	1883.0	Male	1800.0	2121.0	3396.0	92188.0	PPORTAL
A Capital Federal	Artur Azevedo	1903.0	Male	1900.0	2222.0	3477.0	30715.0	PPORTAL
A Carne	Júlio Ribeiro	1888.0	Male	1800.0	2123.0	3444.0	62798.0	PPORTAL
A Carta	Pero Vaz de Caminha	1500.0	Male	1500.0	2003.0	411.0	9307.0	PPORTAL
A Carteira	Machado de Assis	1884.0	Male	1800.0	16915.0	91.0	1588.0	PPORTAL
A Cartomante	Machado de Assis	1884.0	Male	1800.0	1965.0	221.0	3898.0	PPORTAL
A Casa Fechada	Roberto Gomes Ribeiro	1959.0	Male	1900.0	2010.0	668.0	6200.0	PPORTAL
A Casadinha de Fresco	Artur Azevedo	1904.0	Male	1900.0	1756.0	2875.0	24550.0	PPORTAL
A Casinha de Fresco	Artur Azevedo	1904.0	Male	1900.0	16548.0	2824.0	23514.0	PPORTAL
A Causa Secreta	Machado de Assis	1885.0	Male	1800.0	16917.0	211.0	4002.0	PPORTAL
A Chinela Turca	Machado de Assis	1875.0	Male	1800.0	1941.0	266.0	4295.0	PPORTAL
A Cidade e as Serras	José Maria Eça de Queirós	1901.0	Male	1900.0	1790.0	3936.0	82677.0	PPORTAL
A Condessa Vésper	Aluísio Azevedo	1871.0	Male	1800.0	2124.0	7808.0	124936.0	PPORTAL
A Confissão de Lúcio	Mário de Sá-Carneiro	1913.0	Male	1900.0	16999.0	1401.0	30373.0	PPORTAL
A Conquista	Coelho Neto	1899.0	Male	1800.0	7524.0	1789.0	32021.0	PPORTAL
A Conselho do Marido	Artur Azevedo	1904.0	Male	1900.0	7428.0	33.0	474.0	PPORTAL
A Cruz Mutilada	Alexandre Herculano	1845.0	Male	1800.0	7399.0	81.0	2066.0	PPORTAL
A Dama das Camélias	Alexandre Dumas	1848.0	Male	1800.0	2238.0	2542.0	25962.0	PPORTAL
A Dama do pé-de-cabra	Alexandre Herculano	1874.0	Male	1800.0	81913.0	461.0	9440.0	PPORTAL
A Dança dos Ossos	Bernardo Guimarães	1876.0	Male	1800.0	16110.0	333.0	7773.0	PPORTAL
A Desejada das Gentes	Machado de Assis	1870.0	Male	1800.0	16918.0	203.0	3658.0	PPORTAL
A Desobediência Civil	Henry David Thoreau	1849.0	Male	1800.0	2249.0	367.0	11392.0	PPORTAL
A Doença do Fabrício	Artur Azevedo	1904.0	Male	1900.0	7430.0	33.0	537.0	PPORTAL
A Dívida	Artur Azevedo	1904.0	Male	1900.0	7429.0	234.0	3935.0	PPORTAL
A Ela	Machado de Assis	1888.0	Male	1800.0	1899.0	51.0	706.0	PPORTAL
A Escrava Isaura	Bernardo Guimarães	1875.0	Male	1800.0	1775.0	2955.0	62492.0	PPORTAL
A Esfinge sem Segredo	Oscar Wilde	1893.0	Male	1800.0	2200.0	171.0	2343.0	PPORTAL
A Filha Maria de Angu	Artur Azevedo	1904.0	Male	1900.0	16560.0	2073.0	18207.0	PPORTAL
A Filha de Maria Angu	Artur Azevedo	1904.0	Male	1900.0	1758.0	2102.0	18920.0	PPORTAL
A Filosofia do Mendes	Artur Azevedo	1904.0	Male	1900.0	7431.0	38.0	716.0	PPORTAL
A Harpa do Crente	Alexandre Herculano	1872.0	Male	1800.0	16518.0	966.0	22333.0	PPORTAL
A Herança	Machado de Assis	1896.0	Male	1800.0	17350.0	257.0	3303.0	PPORTAL
A Igreja do Diabo	Machado de Assis	1884.0	Male	1800.0	1903.0	149.0	3290.0	PPORTAL
A Ilha da Maré	Manuel Botelho de Oliveira	1877.0	Male	1800.0	16989.0	55.0	2215.0	PPORTAL
A Ilustre Casa de Ramires	José Maria Eça de Queirós	1900.0	Male	1900.0	7529.0	6631.0	130746.0	PPORTAL
A Inglezinha Barcelos	Machado de Assis	1872.0	Male	1800.0	17352.0	109.0	2021.0	PPORTAL
A Intrusa	Júlia Lopes de Almeida	1887.0	Female	1800.0	2125.0	4590.0	64597.0	PPORTAL
A J. J. C. Macedo-Júnior	Casimiro de Abreu	1875.0	Male	1800.0	84539.0	37.0	628.0	PPORTAL
A Jóia	Artur Azevedo	1904.0	Male	1900.0	16561.0	1402.0	13102.0	PPORTAL
A Luneta Mágica	Joaquim Manuel de Macedo	1869.0	Male	1800.0	2126.0	2673.0	63843.0	PPORTAL
A Luta	Carmen Dolores	1872.0	Female	1800.0	7523.0	92.0	3650.0	PPORTAL
A Luís	Antônio Frederico de Castro Alves	1878.0	Male	1800.0	86653.0	15.0	220.0	PPORTAL
A Maciel Pinheiro	Antônio Frederico de Castro Alves	1876.0	Male	1800.0	86654.0	10.0	377.0	PPORTAL
A Maldita Parentela	França Júnior	1877.0	Male	1800.0	1768.0	584.0	7573.0	PPORTAL
A Marcelina	Artur Azevedo	1904.0	Male	1900.0	7432.0	105.0	1345.0	PPORTAL
A Margem	José Leon Machado	1912.0	Male	1900.0	4979.0	2935.0	37108.0	PPORTAL
A Marquesa de Santos	Paulo Setúbal	1944.0	Male	1900.0	17399.0	5812.0	77806.0	PPORTAL
A Melhor Amiga	Artur Azevedo	1904.0	Male	1900.0	7433.0	89.0	1397.0	PPORTAL
A Melhor Vingança	Artur Azevedo	1904.0	Male	1900.0	7434.0	33.0	777.0	PPORTAL
A Mensageira das Violetas	Florbela Espanca	1931.0	Female	1900.0	1803.0	451.0	7927.0	PPORTAL
A Metamorfose	Franz Kafka	1915.0	Male	1900.0	16641.0	805.0	22434.0	PPORTAL
A Moreninha	Joaquim Manuel de Macedo	1844.0	Male	1800.0	2023.0	2895.0	56961.0	PPORTAL
A Mortalha de Alzira	Aluísio Azevedo	1891.0	Male	1800.0	2057.0	3871.0	56812.0	PPORTAL
A Morte de Helena	Auta de Sousa	1918.0	Female	1900.0	81652.0	18.0	283.0	PPORTAL
A Morte do Lidador	Alexandre Herculano	1846.0	Male	1800.0	16519.0	169.0	4729.0	PPORTAL
A Moça mais Bonita do Rio de Janeiro	Artur Azevedo	1904.0	Male	1900.0	7435.0	455.0	9706.0	PPORTAL
A Mulher de Preto	Machado de Assis	1885.0	Male	1800.0	1881.0	663.0	10175.0	PPORTAL
A Mão e a Luva	Machado de Assis	1874.0	Male	1800.0	2039.0	1841.0	40878.0	PPORTAL
A Normalista	Adolfo Caminha	1888.0	Male	1800.0	16512.0	3941.0	71129.0	PPORTAL
A Nota de Cem Mil-Réis	Artur Azevedo	1904.0	Male	1900.0	7437.0	56.0	747.0	PPORTAL
A Nova Califórnia	Afonso Henriques de Lima Barreto	1897.0	Male	1800.0	16813.0	2599.0	53532.0	PPORTAL
A Orgia dos Duendes	Bernardo Guimarães	1867.0	Male	1800.0	17318.0	64.0	1602.0	PPORTAL
A Origem do Mênstruo	Bernardo Guimarães	1865.0	Male	1800.0	17322.0	48.0	1040.0	PPORTAL
A Parasita Azul	Machado de Assis	1885.0	Male	1800.0	1894.0	970.0	16619.0	PPORTAL
A Partida	Coelho Neto	1890.0	Male	1800.0	7527.0	884.0	16147.0	PPORTAL
A Pata da Gazela	José de Alencar	1870.0	Male	1800.0	2096.0	2379.0	40264.0	PPORTAL
A Pele do Lobo	Artur Azevedo	1904.0	Male	1900.0	16562.0	525.0	4418.0	PPORTAL
A Pianista	Machado de Assis	1887.0	Male	1800.0	17357.0	584.0	9724.0	PPORTAL
A Poesia Interminável	João da Cruz e Sousa	1905.0	Male	1900.0	2101.0	1591.0	35547.0	PPORTAL
A Polêmica	Artur Azevedo	1915.0	Male	1900.0	7439.0	111.0	1859.0	PPORTAL
A Princesa de Babilônia	François-Marie Arouet (Voltaire)	1768.0	Male	1700.0	2232.0	1111.0	29088.0	PPORTAL
A Princesa dos Cajueiros	Artur Azevedo	1907.0	Male	1900.0	16564.0	1876.0	18337.0	PPORTAL
A Relíquia	José Maria Eça de Queirós	1887.0	Male	1800.0	1794.0	4393.0	103834.0	PPORTAL
A Retirada da Laguna	Visconde de Taunay	1888.0	Male	1800.0	2015.0	1907.0	48164.0	PPORTAL
A Ritinha	Artur Azevedo	1886.0	Male	1800.0	7440.0	79.0	1140.0	PPORTAL
A Segunda Vida	Machado de Assis	1884.0	Male	1800.0	1915.0	200.0	3466.0	PPORTAL
A Semana	Machado de Assis	1901.0	Male	1900.0	16924.0	7048.0	145078.0	PPORTAL
A Semana Santa	Alexandre Herculano	1870.0	Male	1800.0	7387.0	234.0	5080.0	PPORTAL
A Senhora do Galvão	Machado de Assis	1878.0	Male	1800.0	1919.0	188.0	3304.0	PPORTAL
A Sereníssima República	Machado de Assis	1876.0	Male	1800.0	1947.0	137.0	3455.0	PPORTAL
A Tempestade	Alexandre Herculano	1875.0	Male	1800.0	7392.0	37.0	917.0	PPORTAL
A Vida Eterna	Machado de Assis	1883.0	Male	1800.0	17358.0	303.0	5662.0	PPORTAL
A Vitória e a Piedade	Alexandre Herculano	1871.0	Male	1800.0	7398.0	69.0	1618.0	PPORTAL
A Viuvinha	José de Alencar	1860.0	Male	1800.0	16674.0	959.0	20033.0	PPORTAL
A Viúva do Estanislau	Artur Azevedo	1904.0	Male	1900.0	7442.0	38.0	902.0	PPORTAL
A Voz	Alexandre Herculano	1871.0	Male	1800.0	7388.0	14.0	410.0	PPORTAL
A bico de pena: fantasias, contos e ferfis (coleção revivendo, nº 4)	Coelho Neto	1919.0	Male	1900.0	43200.0	3904.0	88416.0	PPORTAL
A boa vista	Antônio Frederico de Castro Alves	1876.0	Male	1800.0	86652.0	44.0	876.0	PPORTAL
A cachoeira	Antônio Frederico de Castro Alves	1876.0	Male	1800.0	86501.0	25.0	406.0	PPORTAL
A cachoeira de Paulo Afonso	Antônio Frederico de Castro Alves	1876.0	Male	1800.0	35994.0	657.0	11660.0	PPORTAL
A campanha da Cordilheira: diário do exército, volume 1	Visconde de Taunay	1876.0	Male	1800.0	43203.0	1623.0	61131.0	PPORTAL
A canoa fantástica	Antônio Frederico de Castro Alves	1876.0	Male	1800.0	86502.0	17.0	168.0	PPORTAL
A chave	Machado de Assis	1886.0	Male	1800.0	17900.0	506.0	7749.0	PPORTAL
A criação fantástica do humano e o conhecimento de mundo: contextos para o estudo da obra frankenstein de Mary Shelley	Ana Claudia Brida	2015.0	Female	2000.0	121612.0	820.0	23567.0	PPORTAL
A declamação trágica	José Basílio da Gama	1769.0	Male	1700.0	82095.0	135.0	2296.0	PPORTAL
A descoberta da Índia	Coelho Neto	1900.0	Male	1900.0	43340.0	498.0	21952.0	PPORTAL
A divina quimera	Eduardo Guimaraens	1901.0	Male	1900.0	17755.0	631.0	10683.0	PPORTAL
A epifania em Clarice Lispector	Achilles Cleto Cabral da Luz	2012.0	Male	2000.0	164856.0	2893.0	27844.0	PPORTAL
A esfinge sem segredo	Oscar Wilde	1893.0	Male	1800.0	3407.0	171.0	2343.0	PPORTAL
A espantosa realidade das cousas	Alberto Caeiro da Silva	1914.0	Male	1900.0	82066.0	18.0	277.0	PPORTAL
A evolução feminista e o comportamento da mulher entre as décadas de 60 e 80 nas obras de Nelson Rodrigues e Ignácio de Loyola Brandão	Andressa Aparecida Evangelista	2018.0	Female	2000.0	88529.0	174.0	3912.0	PPORTAL
A falência	Júlia Lopes de Almeida	1901.0	Female	1900.0	7552.0	5268.0	87523.0	PPORTAL
A garganta do diabo	Edio Riedi	2014.0	Male	2000.0	127636.0	7320.0	92399.0	PPORTAL
A guerra que aflige com seus esquadrões	Alberto Caeiro da Silva	1914.0	Male	1900.0	82070.0	18.0	222.0	PPORTAL
A história de Seny - A caminhada	Sylvia Senny	2017.0	Female	2000.0	142712.0	2415.0	28261.0	PPORTAL
A idéia do Ezequiel Maia	Machado de Assis	1865.0	Male	1800.0	17896.0	165.0	3299.0	PPORTAL
"A intertextualidade entre as obras de ""Romeu e Julieta"", de Shakespeare, e ""Inocência"" de Visconde de Taunay"	Priscila Fernandes De Moraes Soraggi	2016.0	Female	2000.0	199650.0	555.0	12292.0	PPORTAL
A intrusa	Júlia Lopes de Almeida	1888.0	Female	1800.0	16681.0	4514.0	64661.0	PPORTAL
A judia	Manuel Joaquim Pinheiro Chagas	1886.0	Male	1800.0	43213.0	2270.0	25399.0	PPORTAL
A lotação do bondes	França Júnior	1879.0	Male	1800.0	7535.0	457.0	5435.0	PPORTAL
A medida das saudades	Geraldo Pereira	1922.0	Male	1900.0	41862.0	1878.0	48542.0	PPORTAL
A melhor das noivas	Machado de Assis	1895.0	Male	1800.0	17354.0	452.0	6733.0	PPORTAL
A morgadinha dos canaviais: crônicas da aldeia	Júlio Dinis	1871.0	Male	1800.0	28806.0	10297.0	174828.0	PPORTAL
A mulher Pálida	Machado de Assis	1888.0	Male	1800.0	17355.0	322.0	5503.0	PPORTAL
A mulher de Anacleto	Afonso Henriques de Lima Barreto	1903.0	Male	1900.0	16812.0	31.0	579.0	PPORTAL
A mágoa do Infeliz Cosme	Machado de Assis	1895.0	Male	1800.0	17353.0	328.0	4642.0	PPORTAL
A presença da morte e do luto em exílio de Lya Luft	Rafael Rodrigues Gomes	2012.0	Male	2000.0	124737.0	1417.0	17306.0	PPORTAL
A reação do bom senso	Jackson de Figueiredo	1920.0	Male	1900.0	43232.0	1474.0	55741.0	PPORTAL
A tarde	Antônio Frederico de Castro Alves	1871.0	Male	1800.0	86504.0	15.0	438.0	PPORTAL
A teia do contar na Nhecolândia - a personagem lendária Mãozão	Áurea Rita de Ávila Lima Ferreira	2018.0	Female	2000.0	137953.0	3632.0	77671.0	PPORTAL
A tia Aninha	Artur Azevedo	1904.0	Male	1900.0	7441.0	79.0	1684.0	PPORTAL
A uma atriz	Antônio Frederico de Castro Alves	1871.0	Male	1800.0	86656.0	29.0	346.0	PPORTAL
A uma estrangeira	Antônio Frederico de Castro Alves	1871.0	Male	1800.0	86823.0	44.0	420.0	PPORTAL
A uma taça feita de um crânio humano	Antônio Frederico de Castro Alves	1871.0	Male	1800.0	86824.0	17.0	207.0	PPORTAL
A valsa	Casimiro de Abreu	1856.0	Male	1800.0	84542.0	21.0	356.0	PPORTAL
A viúva Simões	Júlia Lopes de Almeida	1879.0	Female	1800.0	7553.0	2438.0	41879.0	PPORTAL
A viúva Sobral	Machado de Assis	1897.0	Male	1800.0	17887.0	215.0	3291.0	PPORTAL
A volta da primavera	Antônio Frederico de Castro Alves	1870.0	Male	1800.0	86821.0	26.0	307.0	PPORTAL
A voz do rio	Casimiro de Abreu	1856.0	Male	1800.0	84544.0	22.0	432.0	PPORTAL
A última receita	Machado de Assis	1889.0	Male	1800.0	17941.0	215.0	2293.0	PPORTAL
A***	Casimiro de Abreu	1868.0	Male	1800.0	84546.0	16.0	329.0	PPORTAL
Abel e Helena	Artur Azevedo	1888.0	Male	1800.0	16546.0	2190.0	20014.0	PPORTAL
Abgar Renault. Antologia de sonetos	Salomão Rovedo	2007.0	Male	2000.0	70022.0	594.0	18761.0	PPORTAL
Abrãao e as frutas. (Coleção literatura para todos; v. 9)	Luciana V. P. de Mendonça	2007.0	Female	2000.0	50056.0	261.0	5577.0	PPORTAL
Acho tão natural que não se pense	Alberto Caeiro da Silva	1914.0	Male	1900.0	82063.0	13.0	170.0	PPORTAL
Acima do dó central	Abdul Cadre	2014.0	Male	2000.0	22681.0	88.0	1843.0	PPORTAL
Acordar e despertar: pequenos toques para acordar ao lado da felicidade	Priscila Lima Rovedo	2017.0	Female	2000.0	65734.0	345.0	9252.0	PPORTAL
Actores e autores	Fialho de Almeida	1888.0	Male	1800.0	43215.0	1828.0	56142.0	PPORTAL
Adeus	Antônio Frederico de Castro Alves	1867.0	Male	1800.0	86505.0	19.0	174.0	PPORTAL
Adormecida	Antônio Frederico de Castro Alves	1871.0	Male	1800.0	86825.0	20.0	257.0	PPORTAL
Advertência	Mário de Alencar	1925.0	Male	1900.0	7561.0	4763.0	54365.0	PPORTAL
Adão e Eva	Machado de Assis	1905.0	Male	1900.0	16925.0	108.0	2284.0	PPORTAL
Agonia do Coração	Auta de Sousa	1918.0	Female	1900.0	81668.0	12.0	156.0	PPORTAL
Ahasverus e o gênio	Antônio Frederico de Castro Alves	1871.0	Male	1800.0	86827.0	27.0	370.0	PPORTAL
Ai flores, ai flores do verde pino	Dom Dinis	1300.0	Male	1300.0	86555.0	16.0	213.0	PPORTAL
Alfarrábios: o Ermitão da Glória	José de Alencar	1875.0	Male	1800.0	43220.0	1742.0	33142.0	PPORTAL
Alfarrábios: o Garatuja	José de Alencar	1873.0	Male	1800.0	43217.0	1667.0	40421.0	PPORTAL
Alma Cabocla	Paulo Setúbal	1917.0	Male	1900.0	17397.0	629.0	12349.0	PPORTAL
Alma inquieta	Olavo Bilac	1908.0	Male	1900.0	1996.0	677.0	11767.0	PPORTAL
Almas Agradecidas	Machado de Assis	1863.0	Male	1800.0	17359.0	593.0	7750.0	PPORTAL
Almejos da angelitude - pensamentos	Valdecir de Oliveira Anselmo	2014.0	Male	2000.0	19314.0	198.0	5446.0	PPORTAL
Alves & Cia.	José Maria Eça de Queirós	1887.0	Male	1800.0	16619.0	1411.0	28794.0	PPORTAL
Amad'e meu amigo	Dom Dinis	1300.0	Male	1300.0	86557.0	12.0	123.0	PPORTAL
Amante	Antônio Frederico de Castro Alves	1871.0	Male	1800.0	86506.0	16.0	175.0	PPORTAL
Amaricanto	Salomão Rovedo	2007.0	Male	2000.0	17718.0	484.0	7623.0	PPORTAL
Americanas	Machado de Assis	1905.0	Male	1900.0	2062.0	962.0	21457.0	PPORTAL
Amigo, queredes-vos ir?	Dom Dinis	1300.0	Male	1300.0	86692.0	11.0	189.0	PPORTAL
Amor com amor se paga	França Júnior	1874.0	Male	1800.0	1804.0	390.0	4739.0	PPORTAL
Amor de Perdição	Camilo Castelo Branco	1862.0	Male	1800.0	16586.0	3259.0	56626.0	PPORTAL
Amor de Salvação	Camilo Castelo Branco	1864.0	Male	1800.0	88534.0	2869.0	58765.0	PPORTAL
Amor e Pátria	Joaquim Manuel de Macedo	1875.0	Male	1800.0	16668.0	431.0	8003.0	PPORTAL
Amor por Anexins	Artur Azevedo	1904.0	Male	1900.0	2063.0	484.0	4486.0	PPORTAL
Anedota Pecuniária	Machado de Assis	1884.0	Male	1800.0	1913.0	219.0	3925.0	PPORTAL
Anedota do Cabriolet	Machado de Assis	1884.0	Male	1800.0	1961.0	160.0	3086.0	PPORTAL
Angelica e Firmino	Manuel José Araújo Porto-Alegre	1850.0	Male	1800.0	2130.0	2213.0	37117.0	PPORTAL
Angelina	Auta de Sousa	1918.0	Female	1900.0	81684.0	15.0	270.0	PPORTAL
Angelitude	Valdecir de Oliveira Anselmo	2014.0	Male	2000.0	16232.0	82.0	6241.0	PPORTAL
Antes da Missa	Machado de Assis	1884.0	Male	1800.0	17370.0	203.0	1992.0	PPORTAL
Antes da Rocha Tapéia	Machado de Assis	1884.0	Male	1800.0	17360.0	78.0	1528.0	PPORTAL
Antes que Cases	Machado de Assis	1884.0	Male	1800.0	17371.0	679.0	8926.0	PPORTAL
Antologia	Antero de Quental	1892.0	Male	1800.0	1738.0	1712.0	35783.0	PPORTAL
Antonica da Silva	Joaquim Manuel de Macedo	1875.0	Male	1800.0	2131.0	1418.0	17714.0	PPORTAL
Antônio Rodrigues, soldado, viajante e jesuíta português na América do Sul no século XVI	Antônio Rodrigues	1576.0	Male	1500.0	2065.0	117.0	3643.0	PPORTAL
Ao Cair da Noite	Auta de Sousa	1918.0	Female	1900.0	81645.0	14.0	241.0	PPORTAL
Ao Clarão da Lua	Auta de Sousa	1918.0	Female	1900.0	81670.0	26.0	262.0	PPORTAL
Ao Correr da Pena	José de Alencar	1876.0	Male	1800.0	1838.0	3766.0	102292.0	PPORTAL
Ao Entardecer (contos vários)	Visconde de Taunay	1876.0	Male	1800.0	2013.0	1677.0	38790.0	PPORTAL
Ao Luar	Auta de Sousa	1918.0	Female	1900.0	81686.0	16.0	270.0	PPORTAL
Ao Meu Bom Anjo	Auta de Sousa	1918.0	Female	1900.0	81646.0	11.0	203.0	PPORTAL
Ao Pé de um Berço	Auta de Sousa	1918.0	Female	1900.0	81672.0	20.0	383.0	PPORTAL
Ao Senhor do Bomfim	Auta de Sousa	1918.0	Female	1900.0	81673.0	11.0	123.0	PPORTAL
Ao ator Joaquim Augusto	Antônio Frederico de Castro Alves	1871.0	Male	1800.0	86828.0	37.0	451.0	PPORTAL
Ao dous de julho	Antônio Frederico de Castro Alves	1871.0	Male	1800.0	86829.0	29.0	441.0	PPORTAL
Aos Vinte Anos	Aluísio Azevedo	1885.0	Male	1800.0	16528.0	145.0	1807.0	PPORTAL
Apaixonada por Beethoven	Salomão Rovedo	2007.0	Male	2000.0	70016.0	1084.0	21745.0	PPORTAL
Apologos: contos para criança	Coelho Neto	1898.0	Male	1800.0	43230.0	1409.0	32068.0	PPORTAL
Aproximações. Ensaios sobre literatura	Sônia Régis	2007.0	Female	2000.0	69968.0	1342.0	33384.0	PPORTAL
Arras por Foro de Espanha (1371-1372)	Alexandre Herculano	1843.0	Male	1800.0	16520.0	1243.0	32608.0	PPORTAL
As Academias de Sião	Machado de Assis	1884.0	Male	1800.0	1920.0	172.0	3177.0	PPORTAL
As Asas de um Anjo (Comédia)	José de Alencar	1856.0	Male	1800.0	43235.0	5118.0	32898.0	PPORTAL
As Asas de um Anjo (Peça)	José de Alencar	1856.0	Male	1800.0	16676.0	26.0	998.0	PPORTAL
As Asneiras do Guedes	Artur Azevedo	1904.0	Male	1900.0	7443.0	71.0	884.0	PPORTAL
As Bodas de Luís Duarte	Machado de Assis	1861.0	Male	1800.0	1895.0	327.0	6527.0	PPORTAL
As Cartas de Amabed	François-Marie Arouet (Voltaire)	1769.0	Male	1700.0	2241.0	1019.0	20358.0	PPORTAL
As Casadas Solteiras	Luís Carlos Martins Pena	1845.0	Male	1800.0	17001.0	1602.0	15345.0	PPORTAL
As Cerejas	Artur Azevedo	1904.0	Male	1900.0	7444.0	59.0	702.0	PPORTAL
As Doutoras	França Júnior	1879.0	Male	1800.0	2082.0	1901.0	20393.0	PPORTAL
As Farpas (Fevereiro a Maio 1878)	José Maria Eça de Queirós	1878.0	Male	1800.0	3739.0	679.0	22061.0	PPORTAL
As Farpas (Janeiro 1878)	Ramalho Ortigão	1878.0	Male	1800.0	81703.0	725.0	22975.0	PPORTAL
As Farpas (Janeiro 1878)	José Maria Eça de Queirós	1878.0	Male	1800.0	3740.0	725.0	22934.0	PPORTAL
As Farpas (Janeiro a Fevereiro 1873)	José Maria Eça de Queirós	1873.0	Male	1800.0	3807.0	753.0	21884.0	PPORTAL
As Farpas (Junho 1883)	José Maria Eça de Queirós	1883.0	Male	1800.0	3745.0	692.0	20659.0	PPORTAL
As Farpas (Junho a Julho 1882)	José Maria Eça de Queirós	1882.0	Male	1800.0	3744.0	606.0	22199.0	PPORTAL
As Farpas (Março a Abril 1873)	José Maria Eça de Queirós	1873.0	Male	1800.0	3808.0	751.0	21436.0	PPORTAL
As Farpas (Novembro a Dezembro 1882)	José Maria Eça de Queirós	1882.0	Male	1800.0	3800.0	650.0	21691.0	PPORTAL
As Farpas (Outubro a Novembro 1873)	José Maria Eça de Queirós	1873.0	Male	1800.0	3809.0	805.0	22921.0	PPORTAL
As Forças Caudinas	Machado de Assis	1884.0	Male	1800.0	17373.0	1038.0	9742.0	PPORTAL
As Maluquices do Imperador	Paulo Setúbal	1944.0	Male	1900.0	7621.0	4497.0	62165.0	PPORTAL
As Mulheres de Mantilha	Joaquim Manuel de Macedo	1875.0	Male	1800.0	2133.0	3298.0	78813.0	PPORTAL
As Paradas	Artur Azevedo	1904.0	Male	1900.0	7446.0	31.0	563.0	PPORTAL
As Primaveras	Casimiro de Abreu	1859.0	Male	1800.0	2173.0	1437.0	21987.0	PPORTAL
As Pupilas do Senhor Reitor	Júlio Dinis	1867.0	Male	1800.0	16683.0	6839.0	111254.0	PPORTAL
Assim!	Casimiro de Abreu	1855.0	Male	1800.0	84551.0	15.0	138.0	PPORTAL
Assombramento	Afonso Arinos	1898.0	Male	1800.0	7374.0	440.0	8190.0	PPORTAL
Assunto para um Conto	Artur Azevedo	1904.0	Male	1900.0	7447.0	27.0	633.0	PPORTAL
Astúcias de Marido	Machado de Assis	1865.0	Male	1800.0	17375.0	418.0	6706.0	PPORTAL
Astúcias de namorada	M. Pinheiro Chagas	1871.0	Male	1800.0	7558.0	439.0	11310.0	PPORTAL
Atir: cartas, contos e crônicas	Rilvan Batista de Santana	2017.0	Male	2000.0	121611.0	1505.0	33054.0	PPORTAL
Aurora sem Dia	Machado de Assis	1873.0	Male	1800.0	1897.0	91.0	1751.0	PPORTAL
Auto Representado na Festa de São Lourenço	Pe. José de Anchieta	1584.0	Male	1500.0	17391.0	659.0	8449.0	PPORTAL
Auto da Alma	Gil Vicente	1518.0	Male	1500.0	16645.0	236.0	4106.0	PPORTAL
Auto da Barca do Inferno	Gil Vicente	1517.0	Male	1500.0	16646.0	599.0	5910.0	PPORTAL
Auto da Feira	Gil Vicente	1527.0	Male	1500.0	16647.0	343.0	6294.0	PPORTAL
Auto da Festa de São Lourenço	Pe. José de Anchieta	1584.0	Male	1500.0	1853.0	665.0	8528.0	PPORTAL
Auto da Índia	Gil Vicente	1509.0	Male	1500.0	16648.0	290.0	3237.0	PPORTAL
Auto de Mofina Mendes	Gil Vicente	1515.0	Male	1500.0	16649.0	313.0	4534.0	PPORTAL
Aventuras de Diófanes	Teresa Margarida da Silva e Orta	1752.0	Female	1700.0	2067.0	1265.0	78475.0	PPORTAL
Aves da arribação	Antônio Frederico de Castro Alves	1871.0	Male	1800.0	86831.0	59.0	723.0	PPORTAL
Ayres e Vergueiro	Machado de Assis	1865.0	Male	1800.0	17376.0	197.0	3713.0	PPORTAL
Balas de Estalo	Machado de Assis	1884.0	Male	1800.0	16926.0	1850.0	38802.0	PPORTAL
Balladilhas	Coelho Neto	1898.0	Male	1800.0	43336.0	1900.0	33479.0	PPORTAL
Banhos de Mar	Artur Azevedo	1904.0	Male	1900.0	7448.0	37.0	984.0	PPORTAL
Barca	Artur Azevedo	1904.0	Male	1900.0	7449.0	26.0	536.0	PPORTAL
Bela-Menina	Adolfo Coelho	1875.0	Male	1800.0	81601.0	56.0	1109.0	PPORTAL
Bluesia	Salomão Rovedo	2007.0	Male	2000.0	70017.0	888.0	16002.0	PPORTAL
