word	female	male	unknown	total	skewness	pct_f	pct_m	chi2	p_value	pmi_f	pmi_m	pmi_u	century
desolador	0	2	0	2	-1.0	0.0	5.82940819847969e-06	0.0	0.0	0.0	0.5956940017469472	0.0	18th
arquejante	1	4	0	5	-0.3322615928969299	5.843476634858675e-06	1.165881639695938e-05	0.0	1.0	-0.3181862817433468	0.3725504504327372	0.0	18th
comprido	4	3	0	7	0.4555011414586807	2.33739065394347e-05	8.744112297719536e-06	3.1500000000000004	0.0759269629825578	0.7316358427553309	-0.2516038586402564	0.0	18th
genial	0	1	0	1	-1.0	0.0	2.914704099239845e-06	0.0	0.0	0.0	0.5956940017469472	0.0	18th
caduco	0	3	0	3	-1.0	0.0	8.744112297719536e-06	0.0	0.0	0.0	0.5956940017469472	0.0	18th
crente	0	2	0	2	-1.0	0.0	5.82940819847969e-06	0.0	0.0	0.0	0.5956940017469472	0.0	18th
burro	0	1	0	1	-1.0	0.0	2.914704099239845e-06	0.0	0.0	0.0	0.5956940017469472	0.0	18th
civil	2	1	0	3	0.6007707857278664	1.168695326971735e-05	2.914704099239845e-06	0.75	0.3864762307712325	0.8857865225825892	-0.5029182869211625	0.0	18th
insensato	0	2	0	2	-1.0	0.0	5.82940819847969e-06	0.0	0.0	0.0	0.5956940017469472	0.0	18th
barato	2	3	0	5	0.144037566826085	1.168695326971735e-05	8.744112297719536e-06	0.625	0.4291953004403492	0.3749608988165985	0.0848683779809563	0.0	18th
romanesco	0	1	0	1	-1.0	0.0	2.914704099239845e-06	0.0	0.0	0.0	0.5956940017469472	0.0	18th
sentimental	4	10	0	14	-0.1099206073817428	2.33739065394347e-05	2.914704099239845e-05	2.625	0.1051925051200413	0.0384886621953856	0.2592217651257342	0.0	18th
comovido	6	3	0	9	0.6007707857278665	3.506085980915205e-05	8.744112297719536e-06	6.250000000000001	0.0124193306515522	0.8857865225825892	-0.5029182869211627	0.0	18th
caluniador	0	1	0	1	-1.0	0.0	2.914704099239845e-06	0.0	0.0	0.0	0.5956940017469472	0.0	18th
sagaz	1	11	1	13	-0.691679596176909	5.843476634858675e-06	3.2061745091638294e-05	0.0	1.0	-1.2736977267707832	0.4286399170837809	-0.815637842837043	18th
retirado	0	2	0	2	-1.0	0.0	5.82940819847969e-06	0.0	0.0	0.0	0.5956940017469472	0.0	18th
respectivo	0	8	0	8	-1.0	0.0	2.331763279391876e-05	0.0	0.0	0.0	0.5956940017469472	0.0	18th
aturdido	0	2	0	2	-1.0	0.0	5.82940819847969e-06	0.0	0.0	0.0	0.5956940017469472	0.0	18th
descoberto	4	11	1	16	-0.1567193366828551	2.33739065394347e-05	3.2061745091638294e-05	1.2725635439360932	0.2592863111754162	-0.095042730429137	0.2210005523055365	-1.0232772076152874	18th
consumado	0	1	0	1	-1.0	0.0	2.914704099239845e-06	0.0	0.0	0.0	0.5956940017469472	0.0	18th
refeito	0	1	0	1	-1.0	0.0	2.914704099239845e-06	0.0	0.0	0.0	0.5956940017469472	0.0	18th
fascinado	1	1	0	2	0.3344042129909629	5.843476634858675e-06	2.914704099239845e-06	0.0	1.0	0.5981044501308083	-0.0974531788129981	0.0	18th
romancista	1	6	0	7	-0.4990955372537912	5.843476634858675e-06	1.748822459543907e-05	0.0	1.0	-0.6546585183645597	0.4415433219196889	0.0	18th
cordial	1	2	0	3	0.0012052236083752	5.843476634858675e-06	5.82940819847969e-06	0.0	1.0	0.1926393420226439	0.1902288936387828	0.0	18th
perspicaz	4	13	0	17	-0.2369580114843949	2.33739065394347e-05	3.789115329011799e-05	2.55	0.1102942552445544	-0.1556673522455718	0.3274300151522679	0.0	18th
universal	3	2	0	5	0.5009033733228535	1.7530429904576026e-05	5.82940819847969e-06	1.9047619047619049	0.1675462774886132	0.7804260069247629	-0.320596730127208	0.0	18th
aceito	3	4	0	7	0.2011567358389719	1.7530429904576026e-05	1.165881639695938e-05	1.696969696969697	0.1926847519489955	0.44395377030355	0.0360782138115245	0.0	18th
oposto	5	7	0	12	0.1776380306292705	2.9217383174293376e-05	2.040292869467892e-05	4.042105263157895	0.0443784273454869	0.4157828933368536	0.05669750101426	0.0	18th
imposto	2	6	0	8	-0.1988427063764404	1.168695326971735e-05	1.748822459543907e-05	0.5714285714285714	0.4496917979688908	-0.095042730429137	0.3080119292951663	0.0	18th
manso	4	7	0	11	0.0678664373262097	2.33739065394347e-05	2.040292869467892e-05	2.75	0.0972544284390033	0.2796507190122735	0.1437088780038898	0.0	18th
melhor	2	14	0	16	-0.554721756256469	1.168695326971735e-05	4.080585738935784e-05	0.5333333333333333	0.4652088184521417	-0.7881899109890823	0.4621626091224245	0.0	18th
singular	15	25	0	40	0.0921042230461892	8.765214952288013e-05	7.286760248099613e-05	16.08205128205128	6.065621454849152e-05	0.3104223776790272	0.1256903725012116	0.0	18th
angustiado	2	1	0	3	0.6007707857278664	1.168695326971735e-05	2.914704099239845e-06	0.75	0.3864762307712325	0.8857865225825892	-0.5029182869211625	0.0	18th
consagrado	2	7	0	9	-0.2716113270417119	1.168695326971735e-05	2.040292869467892e-05	0.5625	0.4532547047537363	-0.2128257660855206	0.3443795734660409	0.0	18th
exemplar	2	5	0	7	-0.1099206073817428	1.168695326971735e-05	1.4573520496199226e-05	0.5833333333333334	0.4450087187467361	0.0384886621953856	0.2592217651257342	0.0	18th
instintivo	0	4	0	4	-1.0	0.0	1.165881639695938e-05	0.0	0.0	0.0	0.5956940017469472	0.0	18th
elevado	1	2	0	3	0.0012052236083752	5.843476634858675e-06	5.82940819847969e-06	0.0	1.0	0.1926393420226439	0.1902288936387828	0.0	18th
encantadora	15	4	0	19	0.7652058604208927	8.765214952288013e-05	1.165881639695938e-05	21.58840579710145	3.3788822530513995e-06	1.0548628526265234	-0.9624506162996028	0.0	18th
vencido	8	4	0	12	0.6007707857278664	4.67478130788694e-05	1.165881639695938e-05	9.1875	0.002436734808989	0.8857865225825892	-0.5029182869211625	0.0	18th
servido	4	6	0	10	0.144037566826085	2.33739065394347e-05	1.748822459543907e-05	2.8125	0.0935325126890928	0.3749608988165985	0.0848683779809563	0.0	18th
insossa	0	1	0	1	-1.0	0.0	2.914704099239845e-06	0.0	0.0	0.0	0.5956940017469472	0.0	18th
funesto	0	2	0	2	-1.0	0.0	5.82940819847969e-06	0.0	0.0	0.0	0.5956940017469472	0.0	18th
extremo	6	15	0	21	-0.1099206073817428	3.506085980915205e-05	4.372056148859768e-05	4.861111111111112	0.0274686403856814	0.0384886621953858	0.2592217651257343	0.0	18th
independente	3	11	0	14	-0.2930162911421314	1.7530429904576026e-05	3.2061745091638294e-05	1.4933333333333332	0.221699993764873	-0.2491934102563953	0.3545319449300591	0.0	18th
chicaneiro	0	1	0	1	-1.0	0.0	2.914704099239845e-06	0.0	0.0	0.0	0.5956940017469472	0.0	18th
calejado	0	1	0	1	-1.0	0.0	2.914704099239845e-06	0.0	0.0	0.0	0.5956940017469472	0.0	18th
humilhado	0	1	0	1	-1.0	0.0	2.914704099239845e-06	0.0	0.0	0.0	0.5956940017469472	0.0	18th
regenerado	0	1	0	1	-1.0	0.0	2.914704099239845e-06	0.0	0.0	0.0	0.5956940017469472	0.0	18th
situado	3	4	0	7	0.2011567358389719	1.7530429904576026e-05	1.165881639695938e-05	1.696969696969697	0.1926847519489955	0.44395377030355	0.0360782138115245	0.0	18th
madrasta	2	1	0	3	0.6007707857278664	1.168695326971735e-05	2.914704099239845e-06	0.75	0.3864762307712325	0.8857865225825892	-0.5029182869211625	0.0	18th
traquejado	0	1	0	1	-1.0	0.0	2.914704099239845e-06	0.0	0.0	0.0	0.5956940017469472	0.0	18th
cerebral	0	1	0	1	-1.0	0.0	2.914704099239845e-06	0.0	0.0	0.0	0.5956940017469472	0.0	18th
perdoado	1	1	0	2	0.3344042129909629	5.843476634858675e-06	2.914704099239845e-06	0.0	1.0	0.5981044501308083	-0.0974531788129981	0.0	18th
forrado	2	4	0	6	0.0012052236083752	1.168695326971735e-05	1.165881639695938e-05	0.6000000000000001	0.4385780260809997	0.1926393420226439	0.1902288936387828	0.0	18th
constrangido	1	1	0	2	0.3344042129909629	5.843476634858675e-06	2.914704099239845e-06	0.0	1.0	0.5981044501308083	-0.0974531788129981	0.0	18th
solteiro	5	6	0	11	0.251129556790724	2.9217383174293376e-05	1.748822459543907e-05	4.141176470588236	0.0418520727604857	0.5027942703264833	-0.0104418018233684	0.0	18th
caprichoso	6	2	0	8	0.7148755201412867	3.506085980915205e-05	5.82940819847969e-06	6.666666666666667	0.0098232745075192	1.0035695582389723	-0.7906003593729435	0.0	18th
santa	0	1	0	1	-1.0	0.0	2.914704099239845e-06	0.0	0.0	0.0	0.5956940017469472	0.0	18th
impotente	2	8	0	10	-0.3322615928969299	1.168695326971735e-05	2.331763279391876e-05	0.5555555555555556	0.456056540250256	-0.3181862817433468	0.3725504504327372	0.0	18th
pregado	3	4	0	7	0.2011567358389719	1.7530429904576026e-05	1.165881639695938e-05	1.696969696969697	0.1926847519489955	0.44395377030355	0.0360782138115245	0.0	18th
frio	3	9	0	12	-0.1988427063764403	1.7530429904576026e-05	2.623233689315861e-05	1.5238095238095235	0.2170439077569385	-0.095042730429137	0.3080119292951663	0.0	18th
inofensivo	0	3	0	3	-1.0	0.0	8.744112297719536e-06	0.0	0.0	0.0	0.5956940017469472	0.0	18th
compenetrado	0	1	0	1	-1.0	0.0	2.914704099239845e-06	0.0	0.0	0.0	0.5956940017469472	0.0	18th
aborrecido	5	8	0	13	0.1123012960335718	2.9217383174293376e-05	2.331763279391876e-05	3.961904761904762	0.046541011806043	0.3357401856633172	0.1101861859652463	0.0	18th
descontente	7	10	0	17	0.1678381765195872	4.0904336444010726e-05	2.914704099239845e-05	6.476190476190477	0.0109329059529205	0.4039484356898509	0.0650657506847768	0.0	18th
estadista	0	1	0	1	-1.0	0.0	2.914704099239845e-06	0.0	0.0	0.0	0.5956940017469472	0.0	18th
enlevado	2	6	0	8	-0.1988427063764404	1.168695326971735e-05	1.748822459543907e-05	0.5714285714285714	0.4496917979688908	-0.095042730429137	0.3080119292951663	0.0	18th
feiticeiro	2	8	0	10	-0.3322615928969299	1.168695326971735e-05	2.331763279391876e-05	0.5555555555555556	0.456056540250256	-0.3181862817433468	0.3725504504327372	0.0	18th
paciente	1	3	0	4	-0.1988427063764404	5.843476634858675e-06	8.744112297719536e-06	0.0	1.0	-0.095042730429137	0.3080119292951663	0.0	18th
pleno	1	3	0	4	-0.1988427063764404	5.843476634858675e-06	8.744112297719536e-06	0.0	1.0	-0.095042730429137	0.3080119292951663	0.0	18th
transformado	0	3	0	3	-1.0	0.0	8.744112297719536e-06	0.0	0.0	0.0	0.5956940017469472	0.0	18th
viva	0	3	0	3	-1.0	0.0	8.744112297719536e-06	0.0	0.0	0.0	0.5956940017469472	0.0	18th
namorador	0	1	0	1	-1.0	0.0	2.914704099239845e-06	0.0	0.0	0.0	0.5956940017469472	0.0	18th
novato	0	4	0	4	-1.0	0.0	1.165881639695938e-05	0.0	0.0	0.0	0.5956940017469472	0.0	18th
viajante	1	1	0	2	0.3344042129909629	5.843476634858675e-06	2.914704099239845e-06	0.0	1.0	0.5981044501308083	-0.0974531788129981	0.0	18th
choroso	1	4	0	5	-0.3322615928969299	5.843476634858675e-06	1.165881639695938e-05	0.0	1.0	-0.3181862817433468	0.3725504504327372	0.0	18th
enleado	0	2	0	2	-1.0	0.0	5.82940819847969e-06	0.0	0.0	0.0	0.5956940017469472	0.0	18th
cabido	0	2	0	2	-1.0	0.0	5.82940819847969e-06	0.0	0.0	0.0	0.5956940017469472	0.0	18th
prazenteiro	0	3	0	3	-1.0	0.0	8.744112297719536e-06	0.0	0.0	0.0	0.5956940017469472	0.0	18th
hostil	2	7	0	9	-0.2716113270417119	1.168695326971735e-05	2.040292869467892e-05	0.5625	0.4532547047537363	-0.2128257660855206	0.3443795734660409	0.0	18th
perturbado	11	11	1	23	0.334404212990963	6.427824298344543e-05	3.2061745091638294e-05	10.241226604278074	0.0013733623293665	0.5536526875599744	-0.1419049413838319	-1.386182701304656	18th
abalado	2	2	0	4	0.3344042129909629	1.168695326971735e-05	5.82940819847969e-06	0.6666666666666666	0.4142161782425251	0.5981044501308083	-0.0974531788129981	0.0	18th
expressivo	3	18	0	21	-0.4990955372537912	1.7530429904576026e-05	5.246467378631721e-05	1.435897435897436	0.2308043799392705	-0.6546585183645595	0.441543321919689	0.0	18th
embrulhado	1	1	0	2	0.3344042129909629	5.843476634858675e-06	2.914704099239845e-06	0.0	1.0	0.5981044501308083	-0.0974531788129981	0.0	18th
exposta	2	1	0	3	0.6007707857278664	1.168695326971735e-05	2.914704099239845e-06	0.75	0.3864762307712325	0.8857865225825892	-0.5029182869211625	0.0	18th
concorrente	2	2	0	4	0.3344042129909629	1.168695326971735e-05	5.82940819847969e-06	0.6666666666666666	0.4142161782425251	0.5981044501308083	-0.0974531788129981	0.0	18th
injusta	0	2	0	2	-1.0	0.0	5.82940819847969e-06	0.0	0.0	0.0	0.5956940017469472	0.0	18th
injusto	11	9	0	20	0.4203476117615865	6.427824298344543e-05	2.623233689315861e-05	12.539184952978056	0.000398506086538	0.6934146299351333	-0.2028136944708245	0.0	18th
crescido	2	1	0	3	0.6007707857278664	1.168695326971735e-05	2.914704099239845e-06	0.75	0.3864762307712325	0.8857865225825892	-0.5029182869211625	0.0	18th
mouro	0	7	0	7	-1.0	0.0	2.040292869467892e-05	0.0	0.0	0.0	0.5956940017469472	0.0	18th
desanimado	0	3	0	3	-1.0	0.0	8.744112297719536e-06	0.0	0.0	0.0	0.5956940017469472	0.0	18th
insigne	1	2	0	3	0.0012052236083752	5.843476634858675e-06	5.82940819847969e-06	0.0	1.0	0.1926393420226439	0.1902288936387828	0.0	18th
mimoso	7	5	0	12	0.4746184766327395	4.0904336444010726e-05	1.4573520496199226e-05	7.260504201680673	0.0070487498871295	0.7522551299580665	-0.2797747356069527	0.0	18th
falaz	0	1	0	1	-1.0	0.0	2.914704099239845e-06	0.0	0.0	0.0	0.5956940017469472	0.0	18th
calculista	0	1	0	1	-1.0	0.0	2.914704099239845e-06	0.0	0.0	0.0	0.5956940017469472	0.0	18th
desapiedado	0	2	0	2	-1.0	0.0	5.82940819847969e-06	0.0	0.0	0.0	0.5956940017469472	0.0	18th
leviano	4	7	0	11	0.0678664373262097	2.33739065394347e-05	2.040292869467892e-05	2.75	0.0972544284390033	0.2796507190122735	0.1437088780038898	0.0	18th
avisado	1	1	0	2	0.3344042129909629	5.843476634858675e-06	2.914704099239845e-06	0.0	1.0	0.5981044501308083	-0.0974531788129981	0.0	18th
atulhado	0	1	0	1	-1.0	0.0	2.914704099239845e-06	0.0	0.0	0.0	0.5956940017469472	0.0	18th
vigoroso	1	11	0	12	-0.691679596176909	5.843476634858675e-06	3.2061745091638294e-05	0.0	1.0	-1.1936550190972468	0.5086826247573174	0.0	18th
pungente	1	3	0	4	-0.1988427063764404	5.843476634858675e-06	8.744112297719536e-06	0.0	1.0	-0.095042730429137	0.3080119292951663	0.0	18th
piores	5	4	0	9	0.4295547766549831	2.9217383174293376e-05	1.165881639695938e-05	4.430769230769231	0.0352965968414079	0.7034649657886346	-0.2152362144693817	0.0	18th
inculto	3	3	0	6	0.3344042129909629	1.7530429904576026e-05	8.744112297719536e-06	1.7777777777777777	0.1824224394517319	0.5981044501308083	-0.0974531788129981	0.0	18th
fatalista	0	3	0	3	-1.0	0.0	8.744112297719536e-06	0.0	0.0	0.0	0.5956940017469472	0.0	18th
estirado	0	2	0	2	-1.0	0.0	5.82940819847969e-06	0.0	0.0	0.0	0.5956940017469472	0.0	18th
insistente	0	1	0	1	-1.0	0.0	2.914704099239845e-06	0.0	0.0	0.0	0.5956940017469472	0.0	18th
discursivo	0	1	0	1	-1.0	0.0	2.914704099239845e-06	0.0	0.0	0.0	0.5956940017469472	0.0	18th
abstracto	0	1	0	1	-1.0	0.0	2.914704099239845e-06	0.0	0.0	0.0	0.5956940017469472	0.0	18th
pomposo	0	1	0	1	-1.0	0.0	2.914704099239845e-06	0.0	0.0	0.0	0.5956940017469472	0.0	18th
prisioneiro	3	10	0	13	-0.2488697623198644	1.7530429904576026e-05	2.914704099239845e-05	1.5072463768115942	0.2195597461121137	-0.1750854381026735	0.3333297372794561	0.0	18th
sorridente	0	3	0	3	-1.0	0.0	8.744112297719536e-06	0.0	0.0	0.0	0.5956940017469472	0.0	18th
textual	0	2	0	2	-1.0	0.0	5.82940819847969e-06	0.0	0.0	0.0	0.5956940017469472	0.0	18th
significativo	7	2	0	9	0.7505268091365578	4.0904336444010726e-05	5.82940819847969e-06	8.415584415584416	0.0037201819306482	1.0399372024098474	-0.9083833950293272	0.0	18th
major	0	2	0	2	-1.0	0.0	5.82940819847969e-06	0.0	0.0	0.0	0.5956940017469472	0.0	18th
sisudo	1	2	0	3	0.0012052236083752	5.843476634858675e-06	5.82940819847969e-06	0.0	1.0	0.1926393420226439	0.1902288936387828	0.0	18th
presta	2	4	0	6	0.0012052236083752	1.168695326971735e-05	1.165881639695938e-05	0.6000000000000001	0.4385780260809997	0.1926393420226439	0.1902288936387828	0.0	18th
alucinado	0	1	0	1	-1.0	0.0	2.914704099239845e-06	0.0	0.0	0.0	0.5956940017469472	0.0	18th
proveitoso	5	9	0	14	0.053833387752068	2.9217383174293376e-05	2.623233689315861e-05	3.895652173913043	0.0484112398439837	0.2616322135095953	0.153861249467908	0.0	18th
bondoso	4	10	0	14	-0.1099206073817428	2.33739065394347e-05	2.914704099239845e-05	2.625	0.1051925051200413	0.0384886621953856	0.2592217651257342	0.0	18th
escorreito	0	1	0	1	-1.0	0.0	2.914704099239845e-06	0.0	0.0	0.0	0.5956940017469472	0.0	18th
fugitivo	4	4	0	8	0.3344042129909629	2.33739065394347e-05	1.165881639695938e-05	3.0	0.0832645166635504	0.5981044501308083	-0.0974531788129981	0.0	18th
inerte	1	1	0	2	0.3344042129909629	5.843476634858675e-06	2.914704099239845e-06	0.0	1.0	0.5981044501308083	-0.0974531788129981	0.0	18th
brusco	1	2	0	3	0.0012052236083752	5.843476634858675e-06	5.82940819847969e-06	0.0	1.0	0.1926393420226439	0.1902288936387828	0.0	18th
repulsivo	1	7	0	8	-0.554721756256469	5.843476634858675e-06	2.040292869467892e-05	0.0	1.0	-0.7881899109890823	0.4621626091224245	0.0	18th
previsto	0	1	0	1	-1.0	0.0	2.914704099239845e-06	0.0	0.0	0.0	0.5956940017469472	0.0	18th
sabedor	0	1	0	1	-1.0	0.0	2.914704099239845e-06	0.0	0.0	0.0	0.5956940017469472	0.0	18th
prevenido	9	15	0	24	0.0921042230461892	5.259128971372808e-05	4.372056148859768e-05	8.752136752136751	0.0030923950880455	0.3104223776790274	0.1256903725012116	0.0	18th
febril	2	2	0	4	0.3344042129909629	1.168695326971735e-05	5.82940819847969e-06	0.6666666666666666	0.4142161782425251	0.5981044501308083	-0.0974531788129981	0.0	18th
bestial	1	2	0	3	0.0012052236083752	5.843476634858675e-06	5.82940819847969e-06	0.0	1.0	0.1926393420226439	0.1902288936387828	0.0	18th
residente	0	5	0	5	-1.0	0.0	1.4573520496199226e-05	0.0	0.0	0.0	0.5956940017469472	0.0	18th
peculiar	0	4	0	4	-1.0	0.0	1.165881639695938e-05	0.0	0.0	0.0	0.5956940017469472	0.0	18th
justa	1	6	0	7	-0.4990955372537912	5.843476634858675e-06	1.748822459543907e-05	0.0	1.0	-0.6546585183645597	0.4415433219196889	0.0	18th
requintado	0	1	0	1	-1.0	0.0	2.914704099239845e-06	0.0	0.0	0.0	0.5956940017469472	0.0	18th
voluptuoso	1	5	0	6	-0.4275870641163285	5.843476634858675e-06	1.4573520496199226e-05	0.0	1.0	-0.5005078385373014	0.4133724449529926	0.0	18th
supremo	0	1	0	1	-1.0	0.0	2.914704099239845e-06	0.0	0.0	0.0	0.5956940017469472	0.0	18th
suposto	0	6	0	6	-1.0	0.0	1.748822459543907e-05	0.0	0.0	0.0	0.5956940017469472	0.0	18th
solene	1	7	0	8	-0.554721756256469	5.843476634858675e-06	2.040292869467892e-05	0.0	1.0	-0.7881899109890823	0.4621626091224245	0.0	18th
indigente	0	1	0	1	-1.0	0.0	2.914704099239845e-06	0.0	0.0	0.0	0.5956940017469472	0.0	18th
violentado	1	1	0	2	0.3344042129909629	5.843476634858675e-06	2.914704099239845e-06	0.0	1.0	0.5981044501308083	-0.0974531788129981	0.0	18th
ajoelhado	5	4	0	9	0.4295547766549831	2.9217383174293376e-05	1.165881639695938e-05	4.430769230769231	0.0352965968414079	0.7034649657886346	-0.2152362144693817	0.0	18th
desleal	0	4	0	4	-1.0	0.0	1.165881639695938e-05	0.0	0.0	0.0	0.5956940017469472	0.0	18th
fatigada	5	1	0	6	0.8185798467166092	2.9217383174293376e-05	2.914704099239845e-06	5.485714285714286	0.0191724847552231	1.1089300738967989	-1.1960654674811078	0.0	18th
letrado	0	2	0	2	-1.0	0.0	5.82940819847969e-06	0.0	0.0	0.0	0.5956940017469472	0.0	18th
enganoso	0	1	0	1	-1.0	0.0	2.914704099239845e-06	0.0	0.0	0.0	0.5956940017469472	0.0	18th
sedutor	0	1	0	1	-1.0	0.0	2.914704099239845e-06	0.0	0.0	0.0	0.5956940017469472	0.0	18th
moralista	0	4	0	4	-1.0	0.0	1.165881639695938e-05	0.0	0.0	0.0	0.5956940017469472	0.0	18th
mestre	0	2	0	2	-1.0	0.0	5.82940819847969e-06	0.0	0.0	0.0	0.5956940017469472	0.0	18th
pertencente	2	5	0	7	-0.1099206073817428	1.168695326971735e-05	1.4573520496199226e-05	0.5833333333333334	0.4450087187467361	0.0384886621953856	0.2592217651257342	0.0	18th
comercial	0	3	0	3	-1.0	0.0	8.744112297719536e-06	0.0	0.0	0.0	0.5956940017469472	0.0	18th
unido	2	3	0	5	0.144037566826085	1.168695326971735e-05	8.744112297719536e-06	0.625	0.4291953004403492	0.3749608988165985	0.0848683779809563	0.0	18th
fausto	2	1	0	3	0.6007707857278664	1.168695326971735e-05	2.914704099239845e-06	0.75	0.3864762307712325	0.8857865225825892	-0.5029182869211625	0.0	18th
voltado	1	5	0	6	-0.4275870641163285	5.843476634858675e-06	1.4573520496199226e-05	0.0	1.0	-0.5005078385373014	0.4133724449529926	0.0	18th
fria	29	9	0	38	0.7319033839869706	0.0001694608224109	2.623233689315861e-05	43.71533382245048	3.7978444689474086e-11	1.020961300950842	-0.8446675806432191	0.0	18th
estupefato	0	1	0	1	-1.0	0.0	2.914704099239845e-06	0.0	0.0	0.0	0.5956940017469472	0.0	18th
ornado	2	1	0	3	0.6007707857278664	1.168695326971735e-05	2.914704099239845e-06	0.75	0.3864762307712325	0.8857865225825892	-0.5029182869211625	0.0	18th
imaginoso	1	4	0	5	-0.3322615928969299	5.843476634858675e-06	1.165881639695938e-05	0.0	1.0	-0.3181862817433468	0.3725504504327372	0.0	18th
prematuro	2	1	0	3	0.6007707857278664	1.168695326971735e-05	2.914704099239845e-06	0.75	0.3864762307712325	0.8857865225825892	-0.5029182869211625	0.0	18th
acostumado	2	5	0	7	-0.1099206073817428	1.168695326971735e-05	1.4573520496199226e-05	0.5833333333333334	0.4450087187467361	0.0384886621953856	0.2592217651257342	0.0	18th
assentada	1	1	0	2	0.3344042129909629	5.843476634858675e-06	2.914704099239845e-06	0.0	1.0	0.5981044501308083	-0.0974531788129981	0.0	18th
suficiente	5	8	0	13	0.1123012960335718	2.9217383174293376e-05	2.331763279391876e-05	3.961904761904762	0.046541011806043	0.3357401856633172	0.1101861859652463	0.0	18th
obrigado	16	16	0	32	0.3344042129909629	9.34956261577388e-05	4.663526558783752e-05	18.75	1.4902335792427685e-05	0.5981044501308083	-0.0974531788129981	0.0	18th
jovial	4	12	0	16	-0.1988427063764404	2.33739065394347e-05	3.497644919087814e-05	2.571428571428571	0.108809430040546	-0.095042730429137	0.3080119292951663	0.0	18th
enterrado	0	2	0	2	-1.0	0.0	5.82940819847969e-06	0.0	0.0	0.0	0.5956940017469472	0.0	18th
sadio	3	3	0	6	0.3344042129909629	1.7530429904576026e-05	8.744112297719536e-06	1.7777777777777777	0.1824224394517319	0.5981044501308083	-0.0974531788129981	0.0	18th
namorado	13	15	0	28	0.2694107918348783	7.596519625316278e-05	4.372056148859768e-05	14.4257602862254	0.0001457942735362	0.5239964779770864	-0.0284603073260467	0.0	18th
enternecido	6	19	0	25	-0.2246623692541851	3.506085980915205e-05	5.537937788555706e-05	4.734848484848485	0.0295574515601516	-0.1358647249493922	0.3212571560451867	0.0	18th
divorciado	0	1	0	1	-1.0	0.0	2.914704099239845e-06	0.0	0.0	0.0	0.5956940017469472	0.0	18th
vultoso	0	1	0	1	-1.0	0.0	2.914704099239845e-06	0.0	0.0	0.0	0.5956940017469472	0.0	18th
esfomeado	0	1	0	1	-1.0	0.0	2.914704099239845e-06	0.0	0.0	0.0	0.5956940017469472	0.0	18th
